bugtest,angle,count,time,delta,change,struggling,halfrep
NaN,258.71095552341865,3.0,23.461780071258545,decreasing,False,False,False
1,251.85479297671483,3.0,23.527029991149902,decreasing,False,False,False
2,245.88273310593354,3.0,23.596802949905396,decreasing,False,False,False
3,234.0852592524052,3.0,23.662398099899292,half rep,False,False,True
3,225.3727117019503,3.0,23.727234840393066,half rep,False,False,True
NaN,211.45517638850697,3.0,23.79618787765503,decreasing,False,False,False
NaN,187.13516021132,3.0,23.862947940826416,decreasing,False,False,False
1,169.48115108686693,3.0,23.928584098815918,decreasing,False,False,False
2,174.0130563361833,3.0,23.995187044143677,decreasing,False,False,False
3,172.7734775898226,3.0,24.061556100845337,half rep,False,False,True
3,171.1670705073895,3.0,24.12925696372986,half rep,False,False,True
NaN,170.29573583826104,3.0,24.195597171783447,neutral,False,False,False
NaN,168.36149318092183,3.0,24.261325120925903,neutral,False,False,False
NaN,176.07174426449419,3.0,24.328373193740845,neutral,False,False,False
NaN,179.94457036926315,3.0,24.394991874694824,neutral,False,False,False
NaN,181.83932468733946,3.0,24.462121963500977,neutral,False,False,False
NaN,180.17668027827756,3.0,24.526291131973267,neutral,False,False,False
NaN,178.17653454737774,3.0,24.595466136932373,neutral,False,False,False
NaN,172.98013050006665,3.0,24.66227889060974,neutral,False,False,False
NaN,173.1196133806311,3.0,24.727789878845215,neutral,False,False,False
NaN,172.6870805466872,3.0,24.795214891433716,neutral,False,False,False
NaN,164.6758189444295,3.0,24.861902952194214,neutral,False,False,False
NaN,165.57386562034654,3.0,24.928571939468384,neutral,False,False,False
NaN,167.74410241391124,3.0,24.99561095237732,neutral,False,False,False
NaN,178.84671325133772,3.0,25.061984062194824,neutral,False,False,False
NaN,184.4033422633216,3.0,25.128595113754272,neutral,False,False,False
NaN,194.0024284144509,3.0,25.19455909729004,neutral,False,False,False
NaN,196.21818680666655,3.0,25.262491941452026,increasing,False,False,False
NaN,210.83422597766136,3.0,25.328097105026245,increasing,False,False,False
NaN,227.3572002262108,3.0,25.395042181015015,neutral,False,False,False
NaN,246.7530520115322,3.0,25.461855173110962,neutral,False,False,False
NaN,257.96039128153006,3.0,25.52618718147278,increasing,False,False,False
NaN,271.11436355928186,3.0,25.59545612335205,increasing,False,False,False
NaN,283.5136027270602,3.0,25.661427974700928,increasing,False,False,False
NaN,292.9312992660942,3.0,25.727118968963623,increasing,False,False,False
NaN,298.9755005447825,3.0,25.795778036117554,increasing,False,False,False
